year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2016	12380	52	Bellarmine	33	1199510.0	Davis, Bradley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1199510.0	Fr	0	0
2016	12380	52	Bellarmine	18	1777732.0	Durtschi, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777732.0	N/A	3	0
2016	12380	52	Bellarmine	28	1556478.0	Fahey, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1556478.0	So	15	14
2016	12380	52	Bellarmine	52	1657742.0	Frega, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657742.0	Fr	0	0
2016	12380	52	Bellarmine	31	1429835.0	Garcia, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1429835.0	Sr	0	0
2016	12380	52	Bellarmine	39	1311649.0	Gatt, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1311649.0	N/A	15	15
2016	12380	52	Bellarmine	44	1657740.0	Goethais, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657740.0	Fr	0	0
2016	12380	52	Bellarmine	7	1089621.0	Haas, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1089621.0	So	0	0
2016	12380	52	Bellarmine	10	1657736.0	Harryman, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657736.0	Fr	14	14
2016	12380	52	Bellarmine	43	1429837.0	Healey, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1429837.0	Sr	15	8
2016	12380	52	Bellarmine	27	1311646.0	Hill, Brogan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1311646.0	N/A	15	0
2016	12380	52	Bellarmine	12	1657737.0	Kalish, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657737.0	Fr	13	11
2016	12380	52	Bellarmine	15	1670892.0	Keding, Gabe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1670892.0	Fr	2	0
2016	12380	52	Bellarmine	49	1429840.0	Killion, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1429840.0	Jr	13	7
2016	12380	52	Bellarmine	36	1657739.0	King, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657739.0	Fr	14	0
2016	12380	52	Bellarmine	55	1429841.0	Kirkby, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1429841.0	Sr	0	0
2016	12380	52	Bellarmine	8	1780925.0	Krambeer, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1780925.0	N/A	1	0
2016	12380	52	Bellarmine	29	1670893.0	Liddy, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1670893.0	Fr	3	0
2016	12380	52	Bellarmine	6	1670891.0	Macko, Graham	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1670891.0	Fr	2	1
2016	12380	52	Bellarmine	50	1769842.0	Miller, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769842.0	N/A	14	5
2016	12380	52	Bellarmine	22	1548986.0	Nangle, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548986.0	So	9	1
2016	12380	52	Bellarmine	40	1548987.0	Perkins, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548987.0	So	15	1
2016	12380	52	Bellarmine	26	1429843.0	Plisco, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1429843.0	Sr	13	0
2016	12380	52	Bellarmine	44		Reykdal, Davis		Sr	0	0
2016	12380	52	Bellarmine	11	1769836.0	Rose, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769836.0	N/A	11	11
2016	12380	52	Bellarmine	13	1671366.0	Roshkowski, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1671366.0	Fr	11	0
2016	12380	52	Bellarmine	36	1783503.0	Rullan, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1783503.0	N/A	3	0
2016	12380	52	Bellarmine	21	1769837.0	Schmitt, Bobby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769837.0	N/A	9	7
2016	12380	52	Bellarmine	48	1657741.0	Schoeneck, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657741.0	Fr	14	12
2016	12380	52	Bellarmine	51	1548988.0	Shanks, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548988.0	So	0	0
2016	12380	52	Bellarmine	9	1777730.0	Silverblatt, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777730.0	N/A	8	0
2016	12380	52	Bellarmine	3	1548983.0	Sims, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548983.0	So	0	0
2016	12380	52	Bellarmine	30	1429834.0	Soriano, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1429834.0	Sr	1	0
2016	12380	52	Bellarmine	5	1557051.0	Sprock, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1557051.0	So	2	0
2016	12380	52	Bellarmine	9	1657735.0	Streeter, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657735.0	Fr	0	0
2016	12380	52	Bellarmine	20	1429842.0	Stuart, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1429842.0	Sr	14	12
2016	12380	52	Bellarmine	1	1548981.0	Taulane, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548981.0	So	12	0
2016	12380	52	Bellarmine	7	1671365.0	Thomas, Jace	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1671365.0	Fr	0	0
2016	12380	52	Bellarmine	55	1782764.0	Votto, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1782764.0	N/A	7	7
2016	12380	52	Bellarmine	42	1661191.0	Wall, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661191.0	Fr	15	3
2016	12380	52	Bellarmine	45	1671607.0	Walsh, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1671607.0	Fr	1	0
2016	12380	52	Bellarmine	88	1774457.0	Wehn, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1774457.0	N/A	7	0
2016	12380	52	Bellarmine	23	1311643.0	Wesley, Reid	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1311643.0	N/A	15	4
2016	12380	52	Bellarmine	41	1311650.0	Zamora, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1311650.0	N/A	15	0
2016	12380	62	Binghamton	33	1419571.0	Bechle, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1419571.0	Sr	14	14
2016	12380	62	Binghamton	20	1751655.0	Beiline, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1751655.0	Fr	2	0
2016	12380	62	Binghamton	28	1527884.0	Berry, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527884.0	Jr	0	0
2016	12380	62	Binghamton	41	1669958.0	Burkus, Ken	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669958.0	So	5	0
2016	12380	62	Binghamton	7	1527887.0	Cosens, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527887.0	Jr	12	11
2016	12380	62	Binghamton	6	1527883.0	Deluca, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527883.0	Jr	3	2
2016	12380	62	Binghamton	8	1419572.0	DiSanto, T.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1419572.0	Sr	14	0
2016	12380	62	Binghamton	18	1419574.0	Diegnan, George	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1419574.0	Sr	14	0
2016	12380	62	Binghamton	34	1663612.0	Fama, Salvatore	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663612.0	So	14	13
2016	12380	62	Binghamton	13	1419565.0	Finnigan, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1419565.0	Jr	8	2
2016	12380	62	Binghamton	1	1419563.0	Fischer, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1419563.0	Sr	5	0
2016	12380	62	Binghamton	21	1669956.0	Fuchs, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669956.0	So	3	0
2016	12380	62	Binghamton	12	1527882.0	Gilroy, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527882.0	So	14	4
2016	12380	62	Binghamton	24	1663611.0	Grossi, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663611.0	So	14	0
2016	12380	62	Binghamton	29	1527885.0	Kaser, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527885.0	Jr	13	11
2016	12380	62	Binghamton	16	1663610.0	Kocis, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663610.0	So	14	14
2016	12380	62	Binghamton	19	1751654.0	Konen, Griffin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1751654.0	Fr	3	0
2016	12380	62	Binghamton	25	1669957.0	Leland, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669957.0	So	3	0
2016	12380	62	Binghamton	23	1751656.0	Licata, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1751656.0	Fr	12	11
2016	12380	62	Binghamton	22	1665076.0	Macchi, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665076.0	So	13	0
2016	12380	62	Binghamton	30	1419570.0	Maher, Johnny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1419570.0	Sr	14	11
2016	12380	62	Binghamton	27	1751658.0	Mattiace, Timothy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1751658.0	Fr	2	0
2016	12380	62	Binghamton	11	1527891.0	Mazurek, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527891.0	Jr	14	0
2016	12380	62	Binghamton	17	1665075.0	McAndrew, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665075.0	So	14	14
2016	12380	62	Binghamton	42	1663614.0	Nawrocki, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663614.0	So	7	2
2016	12380	62	Binghamton	2	1751653.0	Nelson, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1751653.0	Fr	9	2
2016	12380	62	Binghamton	32	1527892.0	Parker, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527892.0	Jr	7	0
2016	12380	62	Binghamton	43		Perotto, Mike		Fr	0	0
2016	12380	62	Binghamton	9	1665071.0	Petrelli, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665071.0	So	11	0
2016	12380	62	Binghamton	15	1669955.0	Reaume, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669955.0	So	12	0
2016	12380	62	Binghamton	5	1419564.0	Rick, Mitchell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1419564.0	Sr	14	1
2016	12380	62	Binghamton	4	1663609.0	Sanko, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663609.0	So	4	3
2016	12380	62	Binghamton	3	1419575.0	Scaduto, Zachary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1419575.0	Sr	14	14
2016	12380	62	Binghamton	14	1665072.0	Schweitzer, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665072.0	So	12	0
2016	12380	62	Binghamton	36	1751659.0	Sullivan, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1751659.0	Fr	4	0
2016	12380	62	Binghamton	26	1751657.0	Tiernan, T.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1751657.0	Fr	7	0
2016	12380	62	Binghamton	37	1663613.0	Urban, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663613.0	So	7	0
2016	12380	62	Binghamton	31	1527886.0	Waldron, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527886.0	Jr	11	11
2016	12380	62	Binghamton	44	1782760.0	Winkoff, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1782760.0	N/A	3	0
2016	12380	68	Boston U.	20	1657868.0	Babiak, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657868.0	So	0	0
2016	12380	68	Boston U.	11	1547636.0	Badgett, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547636.0	Jr	13	0
2016	12380	68	Boston U.	38	1657877.0	Beall, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657877.0	Jr	15	0
2016	12380	68	Boston U.	7	1547632.0	Bell, Chad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547632.0	Jr	11	0
2016	12380	68	Boston U.	32	1770567.0	Bowman, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1770567.0	So	0	0
2016	12380	68	Boston U.	47	1657881.0	Burke, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657881.0	So	1	0
2016	12380	68	Boston U.	2	1765583.0	Burr, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765583.0	Fr	15	15
2016	12380	68	Boston U.	19	1547646.0	Burr, Elliott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547646.0	Sr	12	0
2016	12380	68	Boston U.	35	1547670.0	Calisto, Dominick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547670.0	Jr	15	15
2016	12380	68	Boston U.	4	1547634.0	Carbone, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547634.0	Jr	5	0
2016	12380	68	Boston U.	13	1547640.0	Carson-Banister, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547640.0	Jr	15	15
2016	12380	68	Boston U.	50	1657884.0	Connelly, Tommy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657884.0	So	0	0
2016	12380	68	Boston U.	41	1547672.0	Dansey, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547672.0	Jr	2	0
2016	12380	68	Boston U.	1		DeMarche, Matt		Fr	0	0
2016	12380	68	Boston U.	5	1547631.0	Dearth, Cal	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547631.0	Jr	13	13
2016	12380	68	Boston U.	25	1547661.0	Donnelly, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547661.0	Jr	6	0
2016	12380	68	Boston U.	26	1661051.0	Farris, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661051.0	So	14	0
2016	12380	68	Boston U.	87	1765588.0	Germain, Quintin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765588.0	Fr	15	15
2016	12380	68	Boston U.	9	1769606.0	Gregory, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769606.0	Fr	2	0
2016	12380	68	Boston U.	33	1657875.0	Hilburn, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657875.0	So	11	4
2016	12380	68	Boston U.	15	1547642.0	Hoag, Alec	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547642.0	Jr	0	0
2016	12380	68	Boston U.	24	1765584.0	Homire, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765584.0	Fr	14	13
2016	12380	68	Boston U.	49		Hunter, Eamon		Fr	0	0
2016	12380	68	Boston U.	45	1547676.0	Johnston, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547676.0	Jr	11	0
2016	12380	68	Boston U.	27	1765585.0	Lappin, Christopher	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765585.0	Fr	3	0
2016	12380	68	Boston U.	55	1765587.0	Laviano, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765587.0	Fr	9	0
2016	12380	68	Boston U.	28	1547663.0	Lee, Henry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547663.0	Jr	14	0
2016	12380	68	Boston U.	36	1657876.0	Lipton, Isaac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657876.0	So	14	0
2016	12380	68	Boston U.	91	1765589.0	Lukacs, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765589.0	Fr	15	0
2016	12380	68	Boston U.	48	1657882.0	MacDougall, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657882.0	So	2	0
2016	12380	68	Boston U.	17	1770561.0	McGovern, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1770561.0	Fr	1	0
2016	12380	68	Boston U.	8	1547633.0	Myers, Pat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547633.0	Jr	15	9
2016	12380	68	Boston U.	14	1657867.0	Okmin, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657867.0	So	12	0
2016	12380	68	Boston U.	3	1547629.0	Palms, Madison	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547629.0	Jr	5	0
2016	12380	68	Boston U.	40	1547671.0	Paroda, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547671.0	Sr	5	0
2016	12380	68	Boston U.	23	1770565.0	Parsons, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1770565.0	So	0	0
2016	12380	68	Boston U.	22	1547658.0	Pincus, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547658.0	Jr	15	5
2016	12380	68	Boston U.	46		Pugliese, Andrew		Fr	0	0
2016	12380	68	Boston U.	43	1765586.0	Ruh, Tristan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765586.0	Fr	11	0
2016	12380	68	Boston U.	39	1657878.0	Ruiz, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657878.0	So	13	0
2016	12380	68	Boston U.	12	1547639.0	Schaal, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547639.0	Jr	15	15
2016	12380	68	Boston U.	29	1770566.0	Schmidt, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1770566.0	Fr	5	0
2016	12380	68	Boston U.	16	1770560.0	Seminara, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1770560.0	Fr	1	0
2016	12380	68	Boston U.	42	1669953.0	Stucky, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669953.0	So	2	0
2016	12380	68	Boston U.	31	1547666.0	Talkow, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547666.0	Jr	13	0
2016	12380	68	Boston U.	44	1547675.0	Tenney, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547675.0	Jr	11	6
2016	12380	68	Boston U.	18	1770564.0	Wheeler, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1770564.0	So	1	0
2016	12380	68	Boston U.	6	1657866.0	Wilson, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657866.0	So	15	15
2016	12380	68	Boston U.	24	1657872.0	Winkoff, Allen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657872.0	Jr	15	0
2016	12380	68	Boston U.	21	1547648.0	Wozniak, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547648.0	Jr	15	10
2016	12380	68	Boston U.	10	1547635.0	Zebrowski, Craig	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547635.0	Jr	15	0
2016	12380	80	Brown	15	1642678.0	Anderson, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642678.0	So	7	0
2016	12380	80	Brown	8	1417315.0	Bellistri, Kylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1417315.0	Sr	19	19
